Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_static_006,moving_average,static,6,q_mean,0.13495471449634872,0.10376171701305925,0.16362717049799222,0.20503749098768995,0.08817383081357552,-1.510525070586607,6.854105836845829,8,0.25334804501230634,0.07895120919588178,50.78125,130,352.79634780726144,0.38909269830204174,0.5990989178524904,4.2707870774934324
moving_average_static_007,moving_average,static,7,amp_mean,0.21798217607199494,0.19316528809121586,0.32184356312154266,0.3270870386623577,0.40258729347077626,-0.8648727929643716,26.517319455429224,7,0.5053189224733939,0.18795057954764044,41.796875,107,1222.6150361508041,0.9950526798693092,1.2303272049845342,5.701863040998967
moving_average_static_007,moving_average,static,7,amp_std,0.3116314859294256,0.15196337719535796,0.35975236622452417,0.1802101651513788,0.47372919941212066,-0.20598401057751392,33.1319718410609,9,0.45789563739832634,0.17220790428821828,47.65625,122,756.7065153121027,0.4248578340136376,0.6526017014193394,4.385454974197947
moving_average_static_007,moving_average,static,7,amp_max,0.24198918766765995,0.20809170162832283,0.3269527486484956,0.4081772913764016,0.2060524895797118,-1.4479591323416758,27.365913561294427,8,0.48150175515455296,0.15595999333655103,48.828125,125,1418.9250167696966,0.3061982117897328,0.44435605673807366,4.0404267416422694
moving_average_static_007,moving_average,static,7,phase_std,0.13841458730478778,0.129648899650914,0.20624681430173458,0.2234911645445253,0.6722934093323432,-0.32602996601054635,10.88966359286123,7,0.30523909099495355,0.1289041016770044,42.578125,109,550.7859859682216,0.7010137300975862,1.056042006005062,5.0537508979893895
moving_average_static_007,moving_average,static,7,i_mean,0.20550167043555162,0.1374181263731778,0.2414311885814143,0.22747965691075384,0.04001207728499866,-1.0764630360006178,14.921988817877615,10,0.33198514506860916,0.1087737673844372,53.515625,137,618.7823553984463,0.35495472779581083,0.49754074408556476,4.295728270381979
moving_average_static_007,moving_average,static,7,q_mean,0.0865208729838481,0.1403961680894249,0.1941400051298198,0.18797976333695315,1.3631879316153213,1.449959362632014,9.648727447502454,5,0.3072682580235629,0.21474996506718264,39.453125,101,645.8927943233825,0.28874830694376813,0.3994353691610139,3.9041327667855255
moving_average_static_008,moving_average,static,8,amp_mean,0.16500581262110603,0.14445522216949308,0.23153628549337513,0.21473324112499864,0.5662870183558961,-0.7936773770084198,13.723917184017846,6,0.3285301603070143,0.22169359878671832,40.625,104,683.7793417252246,0.45951206127354255,0.7617059869902314,4.411194712152959
moving_average_static_008,moving_average,static,8,amp_std,0.3387871794868136,0.10857819388796297,0.35201527772349284,0.12129248313549246,0.055369387537123796,0.10288166922914588,31.722177472191433,10,0.42885026987936514,0.14519631641855563,50.78125,130,386.30927893440855,0.3732387716905204,0.40749265032811394,4.400580241721125
moving_average_static_008,moving_average,static,8,amp_max,0.27553440871146884,0.19199524580416677,0.34034781344896,0.32719090360057357,-0.016174108040582325,-1.2440766225351296,29.65417833458895,9,0.4751665665188235,0.20315697974561928,49.21875,126,1207.8960720353475,0.5032252202090168,0.8274721024976625,4.6633176905205485
moving_average_static_008,moving_average,static,8,phase_std,0.0968896279470544,0.12995717047330693,0.19840508499551096,0.1640979554541921,0.9534282453583985,-0.04543320925215921,10.07733190453144,6,0.3026394523485371,0.11508097512017079,41.40625,106,553.4030666875631,0.7751764670661441,1.106478976611257,5.332808370371725
moving_average_static_008,moving_average,static,8,i_mean,0.2662780363047445,0.1292770057894412,0.2835410479293938,0.19429188548329532,-0.19592746346552253,-0.8019515366680503,20.58125462039009,11,0.35748157133614666,0.14572044084495195,53.90625,138,547.6323103790314,0.6580269279968451,0.9719789687288825,5.1120103134822585
moving_average_static_008,moving_average,static,8,q_mean,0.09801349720033575,0.13737443132975177,0.19704550183887448,0.1648807713173674,1.4230727004334585,1.5231824421919153,9.939694027503075,4,0.3529793766369772,0.2035095684537311,34.375,88,618.3887653601938,0.36488903668690675,0.6238065403733515,4.104821769483257
moving_average_static_009,moving_average,static,9,amp_mean,0.16332259704716626,0.11941383247531927,0.20299976430964078,0.13584957328019392,0.8050652802882371,0.3508565359784175,10.549479503301045,9,0.24492452696857894,0.12470362912970957,50.0,128,467.26036066851833,0.40927438318009596,0.6392044975970451,4.456069689064515
