Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_max,0.11807535745480263,0.1994395335125226,10.182688647089313,5,0.3078623145723083,0.16806777086651603,44.140625,4.340512780793022,0.39653487580656704,0.6938237019253062,456.84403781190974
phase_std,0.090738745335398,0.11079960221348137,3.1427972737704204,4,0.15050662572727158,0.1024738222836363,29.296875,4.388254889982953,0.41690800760238383,0.7392876755281179,269.7955994858735
i_mean,0.010895777885663248,0.018395820334630098,0.08663198868070149,7,0.029078486597693343,0.015487352004584941,42.96875,4.39115436886355,0.39714817289985876,0.5670487992968909,3.8901497995403984
q_mean,0.013351907671520244,0.02951609275523216,0.22302713127307988,9,0.04028328716978218,0.01566369040497949,46.875,4.70393045301447,0.5345124700533136,0.8218657800240536,5.841654388564368
amp_mean,0.0704030145965973,0.08997868782456304,2.072618051233323,3,0.18757955929345457,0.12101434193825507,32.421875,5.196073963777388,0.7467078766729429,1.1168238817948417,162.41466011295705
amp_std,0.13911937721801484,0.17797987267195287,8.109269779539085,2,0.4031083493627752,0.36148554892886486,32.421875,4.608823911915662,0.5266759955145173,0.8877107028470788,634.1963044785905
amp_max,0.12605519425978137,0.20698857688220976,10.96813336568895,5,0.31008566366908796,0.13031562748128964,44.921875,3.997509078358443,0.3600433036754293,0.6340978292027419,520.6804022861413
phase_std,0.08883896416466833,0.11318372697825066,3.2795023494879194,3,0.18161346323793692,0.13306464056428377,29.296875,4.216361694926991,0.34109440988644857,0.5633743365485563,258.6168043961298
i_mean,0.008039208333720854,0.013489444829559544,0.04658307118329107,8,0.01896412794382711,0.010697365334876374,45.703125,4.655908340738527,0.5044417170303481,0.7484346116288884,2.1177549296742777
q_mean,0.014574573582665321,0.0218905219172564,0.12267390715132999,7,0.03154676489039143,0.015204393903360397,48.4375,5.188997850145005,0.7837986479040288,1.1442681981259,6.960357100976353
amp_mean,0.0684049456716025,0.08814739077909842,1.9891104002977498,3,0.1811537402684725,0.11965132395926324,33.984375,3.5842038449545632,0.23019505169464552,0.304467112800214,153.3292241040522
amp_std,0.14632399832047063,0.23674703823900126,14.348584989424417,4,0.3888644439703527,0.2570335488852149,44.140625,5.312150084929328,0.822600433766639,1.158749817738115,701.5702806341938
amp_max,0.1289038136720342,0.20050238600797363,10.291508939491958,8,0.2910010711342468,0.11784889533068782,46.875,4.3578379192596515,0.46247272617020874,0.8289550220928822,544.4781988914247
phase_std,0.041636721867681234,0.06447510497794465,1.0642020254507476,6,0.09086801906420555,0.04788277583743263,36.328125,5.180451019252194,0.7324663075039919,1.0812544165117437,56.806316236270575
i_mean,0.0075739223212359244,0.011889225703110025,0.036186544081789965,8,0.017759568511463014,0.0100182441006122,49.21875,4.840680272666382,0.5450770017110562,0.8579926409606407,1.8797092376300792
q_mean,0.01301011755408777,0.020183412681759123,0.1042867577554419,6,0.03094155848425835,0.020608226868471084,44.921875,4.833457401867797,0.580314115040829,0.9519806486241739,5.546378375677111
amp_mean,0.06930029531564862,0.10341905217249779,2.738048090178002,4,0.1838544094638728,0.09729398195003477,38.28125,4.830691374813956,0.664745944318485,1.0314262661144793,157.3680096954457
amp_std,0.2612227188832824,0.3431970449238849,30.15275818098869,3,0.583080359051952,0.45826230245046046,40.625,3.9041970106091526,0.27914318207937044,0.39937693232019594,2236.000032975394
amp_max,0.1492449981162813,0.23661097461756112,14.332096847224872,7,0.32969336237016567,0.1542702042807246,52.34375,5.2834774303725816,0.8303559603295394,1.1663615737306883,729.8609354040159
phase_std,0.12133663055430774,0.15104526240718483,5.840555851687763,2,0.3150109663155774,0.10794159577292729,21.09375,4.729620220156843,0.5773710872909794,0.9862512598871132,482.4263223333776
i_mean,0.006839593020558355,0.008887313005257096,0.020219989108073454,4,0.017695158212816777,0.014885077337009677,34.765625,4.71186744906028,0.460743769778557,0.6506900141965277,1.5328822407037288
q_mean,0.014733114483600816,0.021801358374173182,0.12167660210153758,6,0.03642646247770645,0.020912141014294717,43.359375,4.492753933286647,0.43387909386569634,0.7042161109062013,7.112768658906019
amp_mean,0.05150261530479766,0.06734012133516591,1.160881137007326,7,0.0790529456211524,0.04234103369598795,45.3125,4.3024084675257885,0.39231435318981006,0.6889295817487902,86.91767227526495
