Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_motion_011,moving_average,motion,11,q_mean,0.0518968097503479,0.02975859531147977,0.05418741912576513,0.06233835876827368,-0.31163202333278867,-1.4345545712637777,0.1468138195755668,1,0.0832882145146191,0.0355512476508195,62.0,31,1.1068379199425242,0.8814512446820382,1.1642539654122204,2.770259486874742
moving_average_motion_012,moving_average,motion,12,amp_mean,0.006589419696375351,0.019950652599748396,0.022994728341539476,0.007212354312349524,3.0851673869986147,8.944405896240676,0.026437876575059936,0,0.0,0.0,14.000000000000002,7,0.4961765090538121,1.6488978152803007,1.3212730912823112,4.274735596727447
moving_average_motion_012,moving_average,motion,12,amp_std,0.032740504575752255,0.020384860024930822,0.035059167190619814,0.0444520628103946,-0.11312952664550968,-1.808360983968235,0.061457260204991655,1,0.0514604320116748,0.0478051074535518,52.0,26,0.5194270530039121,0.43515328764266387,0.5555797475686733,1.8105228546855427
moving_average_motion_012,moving_average,motion,12,amp_max,0.3312905452208743,0.15752979306120451,0.29320397853471464,0.3272424250679393,-0.4435610961363806,-1.5476053530824612,4.29842865142927,1,0.3994142665652088,0.017764544815067063,57.99999999999999,29,31.019316141157958,0.485642188254829,0.6886645887717691,2.04347636687853
moving_average_motion_012,moving_average,motion,12,phase_std,0.023201136239419898,0.010084986977657948,0.021005720115921233,0.019104617219205026,-0.6100417982658286,-1.139058028302609,0.0220620138794209,3,0.027330519040581536,0.004019320925866766,62.0,31,0.12708967889440537,1.0708186305054583,1.2465527123899856,3.3657559801882964
moving_average_motion_012,moving_average,motion,12,i_mean,0.00475603839342045,0.006846703763842118,0.00978529415923851,0.0096584624213948,1.181804685167393,0.8906330946850667,0.0047875990891413645,1,0.0120279314967111,0.0012932738153085006,38.0,19,0.05855472803404035,1.2730148755395396,1.3162014526849752,3.7320115118487633
moving_average_motion_012,moving_average,motion,12,q_mean,0.026452480172644947,0.016160072970744916,0.02950239878216654,0.025566291139130545,0.23803244006623853,-0.7494601917440127,0.04351957669509908,2,0.03410587264826265,0.0015454239000084503,54.0,27,0.3263549239613189,0.9771505541485427,1.181668404059891,3.248907671301839
moving_average_motion_013,moving_average,motion,13,amp_mean,0.00158898234473865,0.004235876336193397,0.005650842731319053,0.006758428458451025,0.7496329106851708,-0.8263859354493563,0.0015966011787050685,1,0.0123420751848088,0.0010426607864180999,42.0,21,0.02242696784728425,0.7432682520586719,0.9923960183832257,2.7773812311783277
moving_average_motion_013,moving_average,motion,13,amp_std,0.005892026103687,0.01799433312012462,0.02306755397230971,0.010931659255138724,1.316743345428052,-0.05058272219998372,0.02660560231327107,1,0.0514604320116748,0.0007772884214378994,26.0,13,0.4044362957482657,1.2557782655866805,1.2935308159406251,3.7503887014475557
moving_average_motion_013,moving_average,motion,13,amp_max,0.261492156615007,0.16708454827314126,0.2844786519065467,0.34097714815534763,-0.07317811771406085,-1.7609702475348745,4.046405169528309,1,0.4403271883166591,0.3970765580947018,52.0,26,34.89643523896169,0.4663074552843743,0.6103911353461986,1.9021383459539452
