Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_std,0.0042520441732601276,0.005256476038049742,0.0013815270169295552,0,0.0,0.0,34.0,3.607646477146303,1.2138587857269323,1.295351589832247,0.022585516925612753
amp_max,0.01460420512436734,0.048306941595049356,0.11667803031337547,2,0.06394945531320265,0.016266075751494254,52.0,3.782145076158614,1.2788446574724146,1.2865292242398754,0.266416456176181
phase_std,0.013437955743833534,0.018055606469459615,0.0163002462489996,0,0.0,0.0,22.0,3.8137988792781705,1.2860199282462694,1.2961884756658004,0.22552720990722194
i_mean,0.012424470744925068,0.027264536527221127,0.037167747602208756,1,0.0428207883620383,0.0339218185727386,44.0,2.827697064495938,0.8835189360230652,1.160195669749245,0.19293646862366448
q_mean,0.18649339506644821,0.47151941655547464,11.11652800944076,2,0.6182317497521804,0.147189911723427,52.0,3.3371295165642807,1.019987129910806,1.1885120646640368,43.46265212219793
amp_mean,0.11764716913031864,0.1826730046594213,1.6684713315650475,1,0.2557421412477705,0.004014106026939412,52.0,3.5608896566980217,1.2310228317292733,1.3126216495993572,17.29197926869007
amp_std,0.0035450857504732655,0.006659259440891061,0.0022172868150548367,1,0.0101998702664498,0.0076803320280933,48.0,3.043791739358414,0.8769408823994316,1.0954914877959423,0.015707957190462668
amp_max,0.09276880113252929,0.13986197157237762,0.9780685546056284,0,0.0,0.0,30.0,3.5595369478600083,1.1646916645149075,1.2781274880364808,10.752223498315843
phase_std,0.01728604719065213,0.03427316075289561,0.058732477399691195,1,0.0457637822704968,0.0096339513369096,66.0,3.3063995076099477,1.0614647596655538,1.240292808364153,0.3733947615163894
i_mean,0.01223043835812135,0.02546104332143008,0.03241323635078697,1,0.0428207883620383,0.0009276551182548984,34.0,3.4804758292560867,1.0971340560784757,1.2273917747352392,0.18690949461510226
q_mean,0.24735564859565295,0.3405903882822321,5.8000906295120815,1,0.6155375749475979,0.015674178791223792,34.0,3.581667221393529,1.207995099434873,1.2972157974127416,76.43797866607738
amp_mean,0.031221575039031318,0.038701077946251355,0.07488867171009116,0,0.0,0.0,26.0,4.297247706925403,1.678155026773548,1.3422438819143816,1.2147934894747126
amp_std,0.0025353572454608355,0.004392250226357053,0.0009645931025466793,1,0.0042719059174975,0.0017523676791410003,30.0,3.9069349194175054,1.3287903349483747,1.2911884294684934,0.008026907027756464
amp_max,0.10661940053055799,0.1845684331242443,1.7032753252969324,1,0.2755397035945489,0.24190974813853627,50.0,1.5572439187437754,0.38084346462567437,0.3935747012589258,14.209618097354028
phase_std,0.014929228622604873,0.0350373938435302,0.061380948367332384,2,0.041264112905068304,0.0016966583360460523,74.0,3.7859754554540928,1.2668126650430132,1.2950275547483003,0.27837946235781347
i_mean,0.0065010033799346185,0.012061655530646392,0.007274176706998635,3,0.01768057042738867,0.007217812436791934,52.0,3.7407315004120614,1.2690795974279039,1.2686731576545274,0.05279790076129917
q_mean,0.027525364888889375,0.03812204536497498,0.07266451714046052,1,0.0731052668454681,0.0348107706210682,46.0,3.0449081948110224,0.9373148163496481,1.1897501067351544,0.9468886307908203
amp_mean,0.009785304636020465,0.029195332196649354,0.04261837110363552,1,0.0420659543547083,0.002070188120422603,42.0,3.8680027926426273,1.3520582104581682,1.3401603967981017,0.1195665345254088
amp_std,0.0009532465805573651,0.002464288329258114,0.0003036358484858873,2,0.0033620722027302,0.0021711218453164,48.0,3.9792031855127927,1.4533884843669755,1.2912491062524412,0.0011344158626686008
amp_max,0.0912025181018686,0.13185258961629373,0.8692552694261384,1,0.2755397035945489,0.003805413285528081,30.0,3.004308764226382,0.8248388938769291,1.0218019834858265,10.396361117057344
phase_std,0.01447053197608479,0.019104818397458707,0.018249704299993837,1,0.0367644435396398,0.000635389907839401,32.0,3.560843031862818,1.1532167673318923,1.2690454217242737,0.26162263574752753
i_mean,0.011799872896052098,0.020445324918732067,0.02090056555162632,2,0.0290263960883199,0.002542957357944249,52.0,2.8779009090984973,0.8362718002398822,1.1008460716281432,0.17402507415886
q_mean,0.005770150520251179,0.008150776225772323,0.003321757654130765,2,0.0147821526688334,0.0034560661776299496,44.0,2.361625195059464,0.5864123628916774,0.7099255886601616,0.04161721197456634
