Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
phase_std,0.02147159956168014,0.03469739446065624,0.3082007506837449,5,0.050136274230124865,0.032523177741536895,28.90625,4.269322555499581,0.36362856147466516,0.5794700403596227,15.10701025341706
i_mean,0.14354704235659915,0.24148947696452688,14.929194876057794,10,0.3190223697529545,0.10063258857316429,51.171875,5.223447466311349,0.7976947295191639,1.1449659450407155,675.1972351322329
q_mean,0.1426796785842422,0.2870437702340068,21.09289626371924,10,0.38617467039337716,0.18051262000911952,47.65625,4.632747243270852,0.4394569733604934,0.6197523287518859,667.0735921961083
amp_mean,0.04558627815126775,0.11873599099876574,3.6091483029654983,9,0.14906565600216262,0.048220660015256545,58.203125,5.083708901511172,0.639798525643733,0.9763340227962095,68.09485863304673
amp_std,0.14660257987245406,0.2589054706588274,17.16020294068965,9,0.33990476080975746,0.11355257409594034,49.21875,4.697453859147254,0.5837847688101313,0.9419706132602605,704.2569302917337
amp_max,0.2460149744954317,0.38748253737531957,38.436535493328876,4,0.5673031576764126,0.4081038397988616,34.765625,4.601185281335383,0.5235002876453152,0.8639415750444046,1983.2235599376575
phase_std,0.01329920374215224,0.023662983669850115,0.14334381981685587,6,0.0318355762658983,0.01764112959507545,42.578125,4.338620899368157,0.3598111524658378,0.5031370246134034,5.795636599616768
i_mean,0.13189231319571432,0.22550725912695188,13.018502123251258,10,0.310929717052199,0.12180351088900995,48.4375,4.676597267866029,0.48788441057412496,0.773376624933087,570.0174279203
q_mean,0.1065525213019804,0.25582006344975516,16.753639645039808,11,0.31047184857128657,0.11029003977828902,49.609375,5.539073294738087,0.8875243257088192,1.1605850298385585,372.0183738414778
amp_mean,0.04803754588981443,0.08657351829134272,1.9187133617514118,6,0.12668500315229236,0.05819937767891279,51.171875,4.940499143439055,0.6067084320034833,0.9555789535127993,75.61508748182135
amp_std,0.14579629929438398,0.2495756119261506,15.945724433488007,7,0.34941729127084364,0.07609459956365781,45.703125,3.9454143715025896,0.28223986319264044,0.3926303137851058,696.5349814195191
amp_max,0.24551193906306235,0.3101796564720202,24.630123338009724,4,0.43534487362544266,0.27055043682239655,26.5625,4.300351984516109,0.3820208028883819,0.667490146731935,1975.1261272233269
phase_std,0.016423965257482343,0.022505245281119805,0.12966043268182148,4,0.0378070138275202,0.0298381446873728,41.40625,4.294091328625374,0.3616007740074375,0.5738200152309351,8.839052111743506
i_mean,0.1413201554142638,0.24774085514381983,15.712136014692128,9,0.3484960853615468,0.1390357008110027,51.953125,5.432769680701319,0.862361282258407,1.1480678798734418,654.4077280820974
